"work_year","experience_level","employment_type","job_title","job_category","salary_in_usd","employee_residence","company_location","company_size"
"2022","EN","FT","BI Data Analyst","BI Analyst",57000,"US","US","L"
"2022","SE","FT","Big Data Engineer","Big Data Engineer",161311,"CA","CA","M"
"2022","MI","FT","Data Scientist","Data Scientist",144200,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",115360,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",83171,"AU","AU","L"
"2022","SE","FT","Principal Data Architect","Data Engineer",38154,"IN","IN","L"
"2022","SE","FT","Data Engineer","Data Engineer",73546,"PT","PT","M"
"2022","SE","FT","Data Engineer","Data Engineer",42026,"PT","PT","M"
"2022","SE","FT","Data Architect","Data Engineer",180000,"US","US","M"
"2022","SE","FT","Data Architect","Data Engineer",160000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",108000,"US","US","L"
"2022","SE","FT","Machine Learning Manager","ML Engineer",200000,"US","US","M"
"2022","SE","FT","Machine Learning Manager","ML Engineer",150000,"US","US","M"
"2022","EX","FT","Data Manager","Data Engineer",125976,"CA","CA","L"
"2022","SE","FT","Data Engineer","Data Engineer",188700,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",160395,"US","US","M"
"2022","SE","FT","Applied Scientist","Research Scientist",191475,"US","US","M"
"2022","SE","FT","Applied Scientist","Research Scientist",141525,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",75648,"DE","DE","S"
"2022","SE","FT","Lead Data Scientist","Data Scientist",156868,"US","US","L"
"2022","SE","FT","BI Analyst","BI Analyst",200000,"NG","NG","S"
"2022","SE","FT","Lead Machine Learning Engineer","ML Engineer",69344,"PT","PT","L"
"2022","MI","FT","NLP Engineer","ML Engineer",5132,"CZ","CZ","M"
"2022","SE","CT","Data Analyst","Data Analyst",90000,"US","US","M"
"2022","MI","FT","Research Scientist","Research Scientist",126080,"DE","DE","S"
"2022","MI","FT","Research Scientist","Research Scientist",84053,"DE","DE","S"
"2022","MI","FT","Analytics Engineer","Data Engineer",108000,"US","US","M"
"2022","MI","FT","Analytics Engineer","Data Engineer",85000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",165000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",132000,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",130000,"US","US","M"
"2022","MI","FT","BI Data Analyst","BI Analyst",45050,"AU","AU","L"
"2022","MI","FT","Data Analytics Engineer","Data Analyst",135000,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",178800,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",132100,"US","US","L"
"2022","EN","FT","Data Analyst","Data Analyst",20000,"CR","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",140000,"CA","CA","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",110000,"CA","CA","M"
"2022","SE","FT","Data Engineer","Data Engineer",85000,"US","US","M"
"2022","SE","FT","ETL Developer","Data Engineer",250000,"US","US","M"
"2022","SE","FT","ETL Developer","Data Engineer",63000,"US","US","M"
"2022","EX","FT","Data Engineer","Data Engineer",187200,"US","US","M"
"2022","EX","FT","Data Engineer","Data Engineer",116100,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",10000,"TR","TR","M"
"2022","SE","FT","Data Engineer","Data Engineer",229998,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",154545,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",215000,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",159000,"US","US","L"
"2022","EN","FT","AI Scientist","AI Engineer",50000,"US","US","M"
"2022","SE","FT","Data Scientist Lead","Data Scientist",183000,"US","US","L"
"2022","SE","FT","Data Analyst","Data Analyst",99750,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",68400,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",236900,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",159200,"US","US","L"
"2022","SE","FT","Data Science Manager","Data Scientist",243225,"US","US","M"
"2022","SE","FT","Data Science Manager","Data Scientist",179775,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",191475,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",141525,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",218000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",145300,"US","US","M"
"2022","SE","FT","ML Engineer","ML Engineer",195400,"US","US","L"
"2022","SE","FT","ML Engineer","ML Engineer",131300,"US","US","L"
"2022","EN","FT","Data Specialist","Data Analyst",105000,"CL","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",207000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",153000,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",200000,"PR","PR","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",135000,"PR","PR","M"
"2022","SE","FT","Data Engineer","Data Engineer",195700,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",130500,"US","US","M"
"2022","SE","FT","ML Engineer","ML Engineer",130000,"US","US","M"
"2022","SE","FT","ML Engineer","ML Engineer",84000,"US","US","M"
"2022","MI","FT","Data Operations Engineer","Data Engineer",100000,"US","US","M"
"2022","MI","FT","Data Operations Engineer","Data Engineer",60000,"US","US","M"
"2022","MI","FT","Data Engineer","Data Engineer",80036,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",67723,"GB","GB","M"
"2022","SE","FT","Data Engineer","Data Engineer",141300,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",102100,"US","US","M"
"2022","MI","FT","Business Data Analyst","BI Analyst",150000,"US","US","L"
"2022","MI","FT","Data Scientist","Data Scientist",102200,"GB","GB","M"
"2022","EN","FT","Data Scientist","Data Scientist",22892,"IN","IN","M"
"2022","SE","FT","Data Analyst","Data Analyst",144000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",113000,"US","US","M"
"2022","EN","FT","AI Scientist","AI Engineer",31520,"PT","ES","M"
"2022","SE","FT","Data Architect","Data Engineer",195400,"US","US","L"
"2022","SE","FT","Data Architect","Data Engineer",131300,"US","US","L"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",195400,"US","US","L"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",131300,"US","US","L"
"2022","EN","FT","BI Data Analyst","BI Analyst",8050,"IN","IN","M"
"2022","MI","CT","NLP Engineer","ML Engineer",60000,"IN","US","S"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",63040,"FI","FI","S"
"2022","EN","FT","Business Data Analyst","BI Analyst",50000,"IN","AS","L"
"2022","SE","FT","Analytics Engineer","Data Engineer",190000,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",140000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",165000,"US","US","L"
"2022","SE","FT","Applied Machine Learning Scientist","ML Engineer",108000,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",179400,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",154000,"US","US","M"
"2022","SE","FT","Machine Learning Scientist","Research Scientist",193900,"US","US","M"
"2022","SE","FT","Machine Learning Scientist","Research Scientist",129300,"US","US","M"
"2022","EX","FT","Data Science Manager","Data Scientist",222640,"US","US","M"
"2022","EX","FT","Data Science Manager","Data Scientist",182160,"US","US","M"
"2022","MI","FT","Data Engineer","Data Engineer",100000,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",122500,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",100000,"US","US","M"
"2022","EX","FT","Data Engineer","Data Engineer",297500,"US","US","M"
"2022","EX","FT","Data Engineer","Data Engineer",260000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",193000,"ES","US","M"
"2022","EN","FT","Data Scientist","Data Scientist",93000,"US","US","M"
"2022","EN","FT","Data Scientist","Data Scientist",73000,"US","US","M"
"2022","EN","FT","Data Analyst","Data Analyst",7799,"BR","BR","L"
"2022","SE","FT","Data Scientist","Data Scientist",136994,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",101570,"US","US","M"
"2022","SE","FT","Director of Data Science","Data Scientist",57786,"FR","FR","L"
"2022","MI","FT","Data Analyst","Data Analyst",136000,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",112000,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",172000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",164000,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",97500,"US","US","L"
"2022","SE","FT","Applied Scientist","Research Scientist",212800,"US","US","M"
"2022","SE","FT","Applied Scientist","Research Scientist",142800,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",73546,"NL","NL","L"
"2022","EN","FT","Data Scientist","Data Scientist",50000,"US","DE","M"
"2022","EN","FT","Data Analyst","Data Analyst",6359,"FR","IN","L"
"2022","SE","FT","Data Scientist","Data Scientist",151800,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",130240,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",165000,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",140250,"US","US","M"
"2022","MI","FT","Financial Data Analyst","Data Analyst",75000,"US","US","M"
"2022","MI","FT","Data Engineer","Data Engineer",84053,"GR","GR","M"
"2022","MI","FT","Data Engineer","Data Engineer",73546,"GR","GR","M"
"2022","MI","FT","Data Engineer","Data Engineer",98506,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",86193,"GB","GB","M"
"2022","MI","FT","Data Engineer","Data Engineer",84053,"ES","ES","M"
"2022","MI","FT","Data Engineer","Data Engineer",73546,"ES","ES","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",102663,"GB","GB","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",80041,"GB","GB","M"
"2022","SE","FT","Data Engineer","Data Engineer",104611,"GB","GB","M"
"2022","SE","FT","Data Engineer","Data Engineer",82280,"GB","GB","M"
"2022","SE","FT","Data Analyst","Data Analyst",115000,"US","US","L"
"2022","EN","FT","Data Scientist","Data Scientist",31520,"ES","ES","M"
"2022","SE","FT","Data Operations Analyst","Data Analyst",81000,"US","US","M"
"2022","SE","FT","Data Operations Analyst","Data Analyst",66000,"US","US","M"
"2022","EN","FT","Data Analyst","Data Analyst",46000,"US","US","L"
"2022","EN","FT","Data Engineer","Data Engineer",80000,"US","US","L"
"2022","EX","FT","Machine Learning Scientist","Research Scientist",200000,"US","US","S"
"2022","EX","FT","Machine Learning Scientist","Research Scientist",180000,"US","US","S"
"2022","EX","FT","AI Scientist","AI Engineer",200000,"US","US","S"
"2022","SE","FT","Data Scientist","Data Scientist",204100,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",136100,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",250000,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",63000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",118208,"GB","GB","M"
"2022","MI","FT","Data Scientist","Data Scientist",110820,"GB","GB","M"
"2022","SE","FT","Data Specialist","Data Analyst",95000,"US","US","M"
"2022","MI","FT","Applied Machine Learning Scientist","ML Engineer",75000,"BO","US","M"
"2022","MI","CT","Analytics Engineer","Data Engineer",7500,"BO","BO","M"
"2022","MI","FT","Data Analyst","Data Analyst",113000,"US","US","L"
"2022","MI","FT","Data Analytics Consultant","Data Analyst",113000,"US","US","L"
"2022","MI","FT","Product Data Analyst","Data Analyst",140000,"US","US","M"
"2022","MI","FT","BI Data Analyst","BI Analyst",53368,"AU","AU","M"
"2022","SE","FT","Lead Data Scientist","Data Scientist",29944,"PT","PT","S"
"2022","SE","FT","Data Scientist","Data Scientist",160000,"US","US","L"
"2022","SE","FT","Data Scientist","Data Scientist",119300,"US","US","L"
"2022","MI","FT","Research Scientist","Research Scientist",145000,"US","US","L"
"2022","SE","FT","ETL Developer","Data Engineer",146200,"US","US","M"
"2022","SE","FT","ETL Developer","Data Engineer",124270,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",225000,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",54634,"NL","NL","S"
"2022","SE","FT","Data Engineer","Data Engineer",185800,"CA","CA","M"
"2022","SE","FT","Data Engineer","Data Engineer",137400,"CA","CA","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",245000,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",180000,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",203500,"US","US","M"
"2022","SE","FT","Analytics Engineer","Data Engineer",152000,"US","US","M"
"2022","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",186000,"US","US","M"
"2022","SE","FT","Machine Learning Infrastructure Engineer","ML Engineer",148800,"US","US","M"
"2022","SE","FT","Lead Machine Learning Engineer","ML Engineer",95386,"IN","IN","L"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",128058,"GB","GB","L"
"2022","EN","FT","Data Scientist","Data Scientist",82000,"US","US","L"
"2022","EN","PT","Data Scientist","Data Scientist",110000,"DO","FR","M"
"2022","MI","FT","Applied Machine Learning Scientist","ML Engineer",173000,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",186000,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",148800,"US","US","M"
"2022","EN","FT","BI Data Analyst","BI Analyst",6270,"BR","BR","L"
"2022","MI","FT","Data Science Manager","Data Scientist",158000,"US","US","M"
"2022","MI","FT","Data Science Manager","Data Scientist",134000,"US","US","M"
"2022","EX","FT","Analytics Engineer","Data Engineer",200000,"US","US","M"
"2022","EX","FT","Analytics Engineer","Data Engineer",150000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",216200,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",144100,"US","US","M"
"2022","MI","FT","Data Scientist","Data Scientist",115573,"NL","NL","M"
"2022","MI","FT","Data Scientist","Data Scientist",89306,"NL","NL","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",85000,"US","US","M"
"2022","SE","FT","Data Science Manager","Data Scientist",206000,"US","US","M"
"2022","SE","FT","Data Science Manager","Data Scientist",175100,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",200000,"US","US","L"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",150000,"US","US","L"
"2022","SE","FT","Data Analyst","Data Analyst",117000,"US","US","M"
"2022","SE","FT","Data Analyst","Data Analyst",99450,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",200000,"PR","PR","M"
"2022","SE","FT","Data Engineer","Data Engineer",135000,"PR","PR","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",193900,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",129300,"US","US","M"
"2022","EN","FT","Machine Learning Engineer","ML Engineer",55410,"GB","GB","S"
"2022","SE","FT","Data Analyst","Data Analyst",86193,"GB","GB","M"
"2022","SE","FT","Data Analyst","Data Analyst",61566,"GB","GB","M"
"2022","SE","FT","Data Analyst","Data Analyst",175000,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",188100,"US","US","M"
"2022","SE","FT","Data Engineer","Data Engineer",139860,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",248700,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",167100,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",5723,"IN","IN","S"
"2022","MI","FT","BI Data Analyst","BI Analyst",50432,"DE","DE","S"
"2022","SE","FT","Data Architect","Data Engineer",141300,"US","US","M"
"2022","SE","FT","Data Architect","Data Engineer",102100,"US","US","M"
"2022","EN","FT","Data Analyst","Data Analyst",50000,"AR","AR","L"
"2022","EN","FT","Data Scientist","Data Scientist",84053,"BE","BE","L"
"2022","MI","FT","Lead Data Scientist","Data Scientist",61566,"GB","GB","S"
"2022","SE","FT","Data Architect","Data Engineer",250000,"US","US","M"
"2022","SE","FT","Data Architect","Data Engineer",63000,"US","US","M"
"2022","SE","FT","Data Science Manager","Data Scientist",189500,"US","US","L"
"2022","SE","FT","Data Science Manager","Data Scientist",140100,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",177600,"US","US","L"
"2022","SE","FT","Data Engineer","Data Engineer",131300,"US","US","L"
"2022","MI","FT","Data Engineer","Data Engineer",24000,"US","US","M"
"2022","SE","FT","Machine Learning Engineer","ML Engineer",202900,"US","US","L"
"2022","EN","FT","Machine Learning Engineer","ML Engineer",115000,"US","US","L"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",193900,"US","US","M"
"2022","MI","FT","Machine Learning Engineer","ML Engineer",129300,"US","US","M"
"2022","SE","FT","Data Scientist","Data Scientist",140000,"US","US","L"
"2022","MI","FT","Data Analyst","Data Analyst",216200,"US","US","M"
"2022","MI","FT","Data Analyst","Data Analyst",144100,"US","US","M"
"2022","SE","FT","Machine Learning Scientist","Research Scientist",216000,"US","US","M"
"2022","SE","FT","Machine Learning Scientist","Research Scientist",144000,"US","US","M"
